tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,winner_rank,winner_rank_points,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,loser_rank,loser_rank_points,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced
2017-540,Wimbledon,Grass,128,G,20170703,108,104542,12,,Jo Wilfried Tsonga,R,188,FRA,32.21081451,10,3075,111815,,,Cameron Norrie,L,,NZL,21.86173854,221,244,6-3 6-2 6-2,5,R128,82,8,1,64,38,31,18,0,0,0,3,4,89,56,29,16,0,6,12
2017-540,Wimbledon,Grass,128,G,20170703,109,104620,,,Simone Bolelli,R,183,ITA,31.73442847,312,154,104229,,,Yen Hsun Lu,R,180,TPE,33.88637919,75,680,6-3 1-6 6-3 6-4,5,R128,123,5,1,93,63,45,17,0,0,4,5,5,93,62,39,17,0,3,8
2017-540,Wimbledon,Grass,128,G,20170703,110,105932,,,Nikoloz Basilashvili,R,185,RUS,25.35797399,54,866,104122,,,Carlos Berlocq,R,183,ARG,34.41204654,80,659,6-4 7-6(3) 6-1,5,R128,137,2,3,100,64,47,19,0,2,4,0,3,103,58,37,22,0,6,11
2017-540,Wimbledon,Grass,128,G,20170703,111,105023,24,,Sam Querrey,R,198,USA,29.73853525,28,1495,105341,,,Thomas Fabbiano,R,,ITA,28.10403833,91,610,7-6(5) 7-5 6-2,5,R128,120,14,2,99,60,46,24,0,8,10,3,4,116,69,43,23,0,7,12
2017-540,Wimbledon,Grass,128,G,20170703,112,104731,,,Kevin Anderson,R,203,RSA,31.1266256,42,970,104269,31,,Fernando Verdasco,L,188,ESP,33.63175907,35,1175,2-6 7-6(5) 7-6(8) 6-3,5,R128,175,25,4,128,97,78,15,0,1,3,6,6,139,85,68,27,0,3,4
2017-540,Wimbledon,Grass,128,G,20170703,113,104312,,,Andreas Seppi,R,190,ITA,33.36344969,87,626,105613,,,Norbert Gombos,R,,SVK,26.88843258,93,596,6-2 3-6 6-2 6-1,5,R128,98,7,2,87,48,41,20,0,3,5,6,5,94,51,33,18,0,10,17
2017-540,Wimbledon,Grass,128,G,20170703,114,105074,,,Ruben Bemelmans,L,,BEL,29.46748802,124,457,103163,,,Tommy Haas,R,188,GER,39.24982888,258,205,6-2 3-6 6-3 7-5,5,R128,159,6,3,129,92,62,24,0,7,9,8,10,143,81,54,30,0,16,21
2017-540,Wimbledon,Grass,128,G,20170703,115,106421,,,Daniil Medvedev,R,,RUS,21.3908282,49,922,104527,5,,Stanislas Wawrinka,R,183,SUI,32.26557153,3,6175,6-4 3-6 6-4 6-1,5,R128,132,10,7,111,71,60,17,0,4,6,1,3,108,66,44,20,0,6,11
2017-540,Wimbledon,Grass,128,G,20170703,116,104745,4,,Rafael Nadal,L,185,ESP,31.08281999,2,7285,105357,,,John Millman,R,183,AUS,28.05201917,137,414,6-1 6-3 6-2,5,R128,105,5,0,70,47,36,12,0,2,4,5,2,79,45,22,14,0,5,13
2017-540,Wimbledon,Grass,128,G,20170703,117,105385,,,Donald Young,L,183,USA,27.94524298,43,970,104797,,,Denis Istomin,R,188,UZB,30.81998631,72,704,5-7 6-4 6-4 4-2 RET,5,R128,132,5,5,108,68,55,22,0,1,2,7,1,104,69,51,22,0,2,5
2017-540,Wimbledon,Grass,128,G,20170703,118,106329,,,Thiago Monteiro,L,,BRA,23.09103354,100,544,106225,,,Andrew Whittington,R,,AUS,23.89322382,210,255,4-6 6-3 7-6(4) 7-6(5),5,R128,186,8,1,152,103,82,25,0,6,8,15,8,138,78,64,33,0,7,9
2017-540,Wimbledon,Grass,128,G,20170703,119,111575,30,,Karen Khachanov,R,,RUS,21.11704312,34,1176,105723,,,Andrey Kuznetsov,R,185,RUS,26.36002738,76,676,7-6(4) 2-6 6-3 1-6 6-2,5,R128,154,12,5,134,85,58,22,0,4,11,9,9,136,89,62,23,0,4,10
2017-540,Wimbledon,Grass,128,G,20170703,120,105379,,,Aljaz Bedene,R,181,GBR,27.95893224,58,853,103333,21,,Ivo Karlovic,R,208,CRO,38.34360027,23,1835,6-7(5) 7-6(6) 6-7(7) 7-6(7) 8-6,5,R128,264,27,5,202,130,108,50,0,8,8,44,11,197,126,106,41,0,4,5
2017-540,Wimbledon,Grass,128,G,20170703,121,106000,,,Damir Dzumhur,R,172,BIH,25.11978097,83,635,105952,,,Renzo Olivo,R,,ARG,25.30047912,89,623,6-2 6-0 6-1,5,R128,74,1,4,68,43,32,13,0,2,3,2,3,61,34,14,8,0,2,11
2017-540,Wimbledon,Grass,128,G,20170703,122,104586,,,Lukas Rosol,R,196,CZE,31.94250513,214,249,105967,,,Henri Laaksonen,R,,SUI,25.25667351,104,538,4-6 7-5 6-3 6-4,5,R128,122,7,8,125,72,57,31,0,6,7,10,4,119,70,56,21,0,3,6
2017-540,Wimbledon,Grass,128,G,20170703,123,104180,16,,Gilles Muller,L,193,LUX,34.15195072,26,1675,105916,,,Marton Fucsovics,R,,HUN,25.39904175,109,513,7-5 6-4 6-2,5,R128,115,8,2,90,58,47,17,0,1,1,11,6,99,50,35,23,0,2,6
2017-540,Wimbledon,Grass,128,G,20170703,124,105453,9,,Kei Nishikori,R,178,JPN,27.50992471,9,3830,106065,,,Marco Cecchinato,R,,ITA,24.75564682,102,540,6-2 6-2 6-0,5,R128,71,8,2,59,39,32,14,0,1,1,2,5,64,46,23,4,0,2,9
2017-540,Wimbledon,Grass,128,G,20170703,125,104660,,,Sergiy Stakhovsky,R,193,UKR,31.4880219,122,461,103898,,,Julien Benneteau,R,185,FRA,35.53456537,81,652,6-3 7-6(8) 2-6 6-2,5,R128,156,17,8,129,67,53,31,0,6,10,8,6,104,62,44,23,0,4,9
2017-540,Wimbledon,Grass,128,G,20170703,126,105376,,,Peter Gojowczyk,R,185,GER,27.96714579,140,410,105657,,,Marius Copil,R,193,ROU,26.71047228,85,629,7-6(5) 2-6 6-3 6-1,5,R128,137,5,4,111,61,44,32,0,5,7,13,5,135,82,53,28,0,10,14
2017-540,Wimbledon,Grass,128,G,20170703,127,105138,18,,Roberto Bautista Agut,R,183,ESP,29.2183436,19,2155,104890,,,Andreas Haider Maurer,R,190,AUT,30.28336756,1039,9,6-3 6-1 6-2,5,R128,97,6,0,72,52,40,13,0,3,3,9,6,84,50,32,11,0,5,11
2017-540,Wimbledon,Grass,128,G,20170703,128,105449,26,,Steve Johnson,R,188,USA,27.52361396,31,1395,106044,,,Nicolas Kicker,R,,ARG,24.8788501,94,589,6-4 7-5 6-3,5,R128,116,12,2,100,63,46,26,0,5,5,3,0,86,59,37,20,0,4,7
2017-540,Wimbledon,Grass,128,G,20170703,129,105430,,,Radu Albot,R,,MDA,27.64134155,108,513,105487,,,Facundo Bagnis,L,,ARG,27.34565366,107,514,4-6 6-4 7-6(9) 7-6(3),5,R128,211,4,3,154,110,72,28,0,7,11,11,6,184,120,82,29,0,17,21
2017-540,Wimbledon,Grass,128,G,20170703,130,104252,,,Florian Mayer,R,190,GER,33.74401095,114,500,104678,,,Viktor Troicki,R,193,SRB,31.39219713,40,1000,6-1 RET,5,R128,17,2,0,17,13,13,3,0,0,0,0,3,23,11,4,7,0,4,6
2017-540,Wimbledon,Grass,128,G,20170703,131,105227,7,,Marin Cilic,R,198,CRO,28.76112252,6,4235,104259,,,Philipp Kohlschreiber,R,178,GER,33.71389459,60,840,6-4 6-2 6-3,5,R128,116,15,1,88,56,44,18,0,4,4,3,2,90,59,39,12,0,6,10
2017-540,Wimbledon,Grass,128,G,20170703,132,105683,6,,Milos Raonic,R,196,CAN,26.51608487,7,4150,105526,,,Jan Lennard Struff,R,,GER,27.18959617,53,883,7-6(5) 6-2 7-6(4),5,R128,135,20,4,110,74,58,22,0,5,6,9,5,109,56,44,25,0,10,13
2017-540,Wimbledon,Grass,128,G,20170703,133,104022,,,Mikhail Youzhny,R,183,RUS,35.02258727,82,640,103917,,,Nicolas Mahut,R,190,FRA,35.44695414,78,670,6-2 7-5 6-4,5,R128,129,5,4,112,75,51,18,0,11,13,4,2,90,53,37,13,0,2,8
2017-540,Wimbledon,Grass,128,G,20170703,134,126094,,,Andrey Rublev,R,,RUS,19.70157426,95,585,105882,,,Stefano Travaglia,U,,ITA,25.54140999,155,355,6-7(3) 6-3 7-5 1-6 7-5,5,R128,207,10,5,168,107,76,31,0,5,10,20,7,172,98,68,38,0,9,15
2017-540,Wimbledon,Grass,128,G,20170703,135,105077,25,,Albert Ramos,L,188,ESP,29.45927447,22,1885,111442,,,Jordan Thompson,R,,AUS,23.20328542,86,628,6-4 6-4 7-6(4),5,R128,144,3,4,115,86,59,15,0,5,6,5,1,100,56,40,21,0,1,4
2017-540,Wimbledon,Grass,128,G,20170703,136,106058,17,,Jack Sock,R,185,USA,24.77207392,18,2335,106426,,,Christian Garin,R,,CHI,21.09240246,220,245,6-3 4-6 7-6(4) 6-3,5,R128,134,12,3,113,61,50,35,0,2,4,6,6,115,65,46,28,0,2,5
2017-540,Wimbledon,Grass,128,G,20170703,137,124116,,,Sebastian Ofner,R,,AUT,21.14168378,216,248,105064,,,Thomaz Bellucci,L,188,BRA,29.50855578,55,862,6-2 6-3 6-2,5,R128,105,4,4,79,52,39,17,0,4,4,3,8,89,37,22,25,0,12,17
2017-540,Wimbledon,Grass,128,G,20170703,138,126207,,,Francis Tiafoe,R,,USA,19.44969199,64,756,104898,,,Robin Haase,R,190,NED,30.24229979,38,1028,6-3 3-6 7-6(5) 7-5,5,R128,147,15,4,131,81,56,30,0,4,8,14,3,131,88,64,21,0,6,11
2017-540,Wimbledon,Grass,128,G,20170703,139,100644,10,,Alexander Zverev,R,198,GER,20.20260096,12,3070,105539,,,Evgeny Donskoy,R,185,RUS,27.15126626,98,584,6-4 7-6(3) 6-3,5,R128,110,15,3,101,69,52,19,0,2,3,7,1,83,50,35,19,0,0,3
2017-540,Wimbledon,Grass,128,G,20170703,140,105777,13,,Grigor Dimitrov,R,188,BUL,26.13278576,11,3070,106043,,,Diego Sebastian Schwartzman,R,170,ARG,24.8788501,37,1085,7-6(4) 6-2 6-2,5,R128,110,9,10,87,49,42,18,0,6,8,2,3,79,48,31,12,0,2,8
2017-540,Wimbledon,Grass,128,G,20170703,141,104571,,,Marcos Baghdatis,R,183,CYP,32.04380561,65,745,104868,,,James Ward,R,190,GBR,30.39561944,1085,8,6-4 6-4 6-3,5,R128,100,17,2,78,44,43,16,0,0,0,8,3,85,58,42,16,0,6,10
2017-540,Wimbledon,Grass,128,G,20170703,142,104534,,,Dudi Sela,R,175,ISR,32.24640657,90,615,104719,,,Marcel Granollers,R,190,ESP,31.22518823,112,505,4-6 6-3 1-6 6-2 6-1,5,R128,153,0,3,141,94,69,23,0,9,12,12,4,106,60,44,24,0,0,5
2017-540,Wimbledon,Grass,128,G,20170703,143,104545,23,,John Isner,R,206,USA,32.18617385,21,1930,126203,,,Taylor Harry Fritz,R,,USA,19.67967146,128,432,6-4 7-6(3) 6-3,5,R128,91,25,0,83,64,58,11,0,0,0,12,1,78,50,38,19,0,0,2
2017-540,Wimbledon,Grass,128,G,20170703,144,104999,27,,Mischa Zverev,L,190,GER,29.86447639,30,1396,106071,,,Bernard Tomic,R,193,AUS,24.69815195,59,845,6-4 6-3 6-4,5,R128,84,18,3,64,48,46,10,0,0,0,4,2,101,78,49,14,0,5,9
2017-540,Wimbledon,Grass,128,G,20170703,145,105062,,,Mikhail Kukushkin,R,183,KAZ,29.51950719,118,465,106121,,,Taro Daniel,R,,JPN,24.42984257,92,609,4-6 6-4 7-6(4) 6-2,5,R128,168,11,0,124,91,68,19,0,7,9,6,4,131,83,54,26,0,3,7
2017-540,Wimbledon,Grass,128,G,20170703,146,105583,,,Dusan Lajovic,R,180,SRB,27.00889802,79,661,126774,,,Stefanos Tsitsipas,R,,GRE,18.89117043,192,286,6-4 6-4 6-4,5,R128,120,4,3,100,69,50,21,0,5,5,11,2,90,49,39,18,0,5,8
2017-540,Wimbledon,Grass,128,G,20170703,147,103819,3,,Roger Federer,R,185,SUI,35.90143737,5,5265,105238,,,Alexandr Dolgopolov,R,180,UKR,28.65160849,84,631,6-3 3-0 RET,5,R128,42,10,1,36,27,21,4,0,0,0,2,4,50,23,13,12,0,6,9
2017-540,Wimbledon,Grass,128,G,20170703,148,106233,8,,Dominic Thiem,R,185,AUT,23.83025325,8,3895,105577,,,Vasek Pospisil,R,193,CAN,27.02806297,73,697,6-4 6-4 6-3,5,R128,115,8,2,70,34,30,26,0,0,0,7,4,107,62,45,20,0,10,14
2017-540,Wimbledon,Grass,128,G,20170703,149,104468,,,Gilles Simon,R,183,FRA,32.51471595,36,1095,111797,,,Nicolas Jarry,R,,CHI,21.72758385,182,299,7-6(4) 6-3 6-3,5,R128,134,5,4,95,45,38,29,0,7,8,8,6,125,75,48,21,0,11,15
2017-540,Wimbledon,Grass,128,G,20170703,150,111577,,,Jared Donaldson,R,,USA,20.73100616,67,730,104386,,,Janko Tipsarevic,R,180,SRB,33.0294319,63,825,5-0 RET,5,R128,12,2,0,8,3,3,5,0,0,0,0,3,17,10,4,1,0,2,5
2017-540,Wimbledon,Grass,128,G,20170703,151,103893,32,,Paolo Lorenzi,R,183,ITA,35.54825462,33,1188,104547,,,Horacio Zeballos,L,188,ARG,32.183436,52,893,7-6(3) 4-6 7-6(8) 7-5,5,R128,222,10,4,153,88,66,34,0,8,11,13,6,142,82,60,34,0,3,6
2017-540,Wimbledon,Grass,128,G,20170703,152,103970,,,David Ferrer,R,175,ESP,35.25256674,39,1005,104755,22,,Richard Gasquet,R,185,FRA,31.04175222,27,1560,6-3 6-4 5-7 6-2,5,R128,174,1,5,130,85,59,30,0,5,6,0,0,120,71,47,29,0,7,11
2017-540,Wimbledon,Grass,128,G,20170703,153,104327,,,Steve Darcis,R,178,BEL,33.30595483,61,831,105575,,,Ricardas Berankis,R,175,LTU,27.03353867,196,280,4-6 6-3 2-6 6-4 6-3,5,R128,185,10,1,145,88,57,32,0,8,14,3,6,148,98,60,29,0,7,14
2017-540,Wimbledon,Grass,128,G,20170703,154,105992,,,Ryan Harrison,R,183,USA,25.15537303,41,993,106432,,,Borna Coric,R,,CRO,20.63244353,45,966,7-6(4) 6-4 7-6(6),5,R128,140,16,5,110,57,51,24,0,2,4,3,5,110,66,47,25,0,3,6
2017-540,Wimbledon,Grass,128,G,20170703,155,104607,11,,Tomas Berdych,R,196,CZE,31.79192334,15,2570,104871,,,Jeremy Chardy,R,188,FRA,30.38740589,71,705,6-3 3-6 7-6(4) 6-4,5,R128,142,12,3,111,64,56,30,0,4,5,17,2,107,77,64,13,0,0,2
2017-540,Wimbledon,Grass,128,G,20170703,156,104792,15,,Gael Monfils,R,193,FRA,30.83641342,14,2695,104978,,,Daniel Brands,R,196,GER,29.96303901,215,249,6-3 7-5 6-4,5,R128,94,8,1,85,51,41,27,0,4,4,5,2,87,73,48,8,0,4,7
2017-540,Wimbledon,Grass,128,G,20170703,157,106378,,,Kyle Edmund,R,,GBR,22.48323066,50,898,105528,,,Alexander Ward,U,,GBR,27.17590691,869,17,4-6 6-3 6-2 6-1,5,R128,122,8,5,97,48,42,27,0,1,2,3,5,103,68,43,14,0,9,15
2017-540,Wimbledon,Grass,128,G,20170703,158,105216,,,Yuichi Sugita,R,173,JPN,28.78850103,44,967,105454,,,Brydan Klein,R,183,AUS,27.50444901,232,231,7-6(5) 6-3 6-0,5,R128,126,3,2,98,68,53,15,0,4,4,6,6,90,53,39,13,0,6,10
2017-540,Wimbledon,Grass,128,G,20170703,159,105173,,,Adrian Mannarino,L,183,FRA,29.01026694,51,896,103852,19,,Feliciano Lopez,L,188,ESP,35.78370979,25,1675,5-7 6-1 6-1 4-3 RET,5,R128,134,12,2,102,68,51,16,0,5,7,12,6,103,49,30,23,0,4,11
2017-540,Wimbledon,Grass,128,G,20170703,160,105223,29,,Juan Martin Del Potro,R,198,ARG,28.77481177,32,1325,106423,,,Thanasi Kokkinakis,R,,AUS,21.229295,486,75,6-3 3-6 7-6(2) 6-4,5,R128,183,17,3,125,91,68,20,0,2,4,16,5,129,73,59,25,0,9,12
2017-540,Wimbledon,Grass,128,G,20170703,161,105208,,,Ernests Gulbis,R,190,LAT,28.84052019,589,50,103607,,,Victor Estrella,R,173,DOM,36.91718001,96,585,6-1 6-1 6-2,5,R128,87,8,4,67,44,38,9,0,6,6,0,7,68,40,20,9,0,4,11
2017-540,Wimbledon,Grass,128,G,20170703,162,106361,,,Adam Pavlasek,R,,CZE,22.73511294,136,415,124014,,,Ernesto Escobedo,R,,USA,20.99657769,74,690,6-7(7) 6-1 6-3 6-1,5,R128,124,14,5,103,70,59,17,0,2,3,4,6,127,73,41,31,0,10,18
2017-540,Wimbledon,Grass,128,G,20170703,163,104925,2,,Novak Djokovic,R,188,SRB,30.11635866,4,6055,105373,,,Martin Klizan,L,190,SVK,27.97809719,47,954,6-3 2-0 RET,5,R128,40,7,2,33,23,20,5,0,0,0,0,2,33,21,12,5,0,2,4
2017-540,Wimbledon,Grass,128,G,20170703,164,104918,1,,Andy Murray,R,190,GBR,30.13552361,1,9390,104460,,,Dustin Brown,R,196,GER,32.56673511,97,585,6-3 6-2 6-2,5,R64,96,9,2,66,31,26,26,0,0,0,5,4,87,47,31,16,0,5,10
2017-540,Wimbledon,Grass,128,G,20170703,165,104926,28,,Fabio Fognini,R,178,ITA,30.11088296,29,1430,106210,,,Jiri Vesely,L,,CZE,23.98083504,48,950,7-6(3) 6-4 6-2,5,R64,117,11,2,87,59,51,18,0,1,1,11,2,105,79,52,13,0,5,8
2017-540,Wimbledon,Grass,128,G,20170703,166,105332,,,Benoit Paire,R,196,FRA,28.15331964,46,960,105732,,,Pierre Hugues Herbert,R,188,FRA,26.29431896,70,707,7-6(4) 6-1 6-4,5,R64,104,6,6,98,52,41,27,0,3,4,7,5,90,50,36,18,0,3,7
2017-540,Wimbledon,Grass,128,G,20170703,167,105668,,,Jerzy Janowicz,R,203,POL,26.63655031,141,400,106298,14,,Lucas Pouille,R,185,FRA,23.35660507,16,2570,7-6(4) 7-6(5) 3-6 6-1,5,R64,165,14,2,129,82,67,27,0,3,4,19,7,133,76,61,33,0,7,9
2017-540,Wimbledon,Grass,128,G,20170703,168,104542,12,,Jo Wilfried Tsonga,R,188,FRA,32.21081451,10,3075,104620,,,Simone Bolelli,R,183,ITA,31.73442847,312,154,6-1 7-5 6-2,5,R64,114,13,2,78,51,43,16,0,4,4,1,1,97,66,34,16,0,8,13
2017-540,Wimbledon,Grass,128,G,20170703,169,105023,24,,Sam Querrey,R,198,USA,29.73853525,28,1495,105932,,,Nikoloz Basilashvili,R,185,RUS,25.35797399,54,866,6-4 4-6 6-3 6-3,5,R64,111,32,0,93,62,53,20,0,0,1,6,3,116,73,43,29,0,7,11
2017-540,Wimbledon,Grass,128,G,20170703,170,104731,,,Kevin Anderson,R,203,RSA,31.1266256,42,970,104312,,,Andreas Seppi,R,190,ITA,33.36344969,87,626,6-3 7-6(4) 6-3,5,R64,100,16,1,82,53,47,23,0,0,0,10,2,79,49,38,17,0,3,5
2017-540,Wimbledon,Grass,128,G,20170703,171,105074,,,Ruben Bemelmans,L,,BEL,29.46748802,124,457,106421,,,Daniil Medvedev,R,,RUS,21.3908282,49,922,6-4 6-2 3-6 2-6 6-3,5,R64,170,8,3,125,87,61,24,0,4,8,12,8,155,99,65,26,0,13,18
2017-540,Wimbledon,Grass,128,G,20170703,172,104745,4,,Rafael Nadal,L,185,ESP,31.08281999,2,7285,105385,,,Donald Young,L,183,USA,27.94524298,43,970,6-4 6-2 7-5,5,R64,131,4,2,85,55,44,18,0,2,3,8,3,104,68,45,14,0,4,9
2017-540,Wimbledon,Grass,128,G,20170703,173,111575,30,,Karen Khachanov,R,,RUS,21.11704312,34,1176,106329,,,Thiago Monteiro,L,,BRA,23.09103354,100,544,3-6 7-6(5) 7-6(3) 7-5,5,R64,189,15,5,162,106,76,33,0,15,18,10,4,144,83,64,31,0,4,7
2017-540,Wimbledon,Grass,128,G,20170703,174,105379,,,Aljaz Bedene,R,181,GBR,27.95893224,58,853,106000,,,Damir Dzumhur,R,172,BIH,25.11978097,83,635,6-3 3-6 6-3 6-3,5,R64,127,12,2,103,64,52,14,0,6,10,1,4,93,64,36,16,0,4,11
2017-540,Wimbledon,Grass,128,G,20170703,175,104180,16,,Gilles Muller,L,193,LUX,34.15195072,26,1675,104586,,,Lukas Rosol,R,196,CZE,31.94250513,214,249,7-5 6-7(7) 4-6 6-3 9-7,5,R64,217,45,13,173,110,96,30,0,11,13,25,8,183,119,93,31,0,10,14
2017-540,Wimbledon,Grass,128,G,20170703,176,105453,9,,Kei Nishikori,R,178,JPN,27.50992471,9,3830,104660,,,Sergiy Stakhovsky,R,193,UKR,31.4880219,122,461,6-4 6-7(7) 6-1 7-6(6),5,R64,195,7,8,142,93,69,27,0,4,6,8,5,138,76,55,32,0,4,9
2017-540,Wimbledon,Grass,128,G,20170703,177,105138,18,,Roberto Bautista Agut,R,183,ESP,29.2183436,19,2155,105376,,,Peter Gojowczyk,R,185,GER,27.96714579,140,410,6-2 6-1 3-6 6-3,5,R64,137,2,3,106,71,52,17,0,4,8,8,5,117,58,38,22,0,17,25
2017-540,Wimbledon,Grass,128,G,20170703,178,105449,26,,Steve Johnson,R,188,USA,27.52361396,31,1395,105430,,,Radu Albot,R,,MDA,27.64134155,108,513,6-3 6-3 4-6 6-3,5,R64,152,10,2,116,83,62,22,0,10,11,2,6,119,77,52,22,0,6,10
2017-540,Wimbledon,Grass,128,G,20170703,179,105227,7,,Marin Cilic,R,198,CRO,28.76112252,6,4235,104252,,,Florian Mayer,R,190,GER,33.74401095,114,500,7-6(2) 6-4 7-5,5,R64,132,31,5,93,55,50,21,0,0,2,0,4,122,77,52,18,0,3,7
2017-540,Wimbledon,Grass,128,G,20170703,180,105683,6,,Milos Raonic,R,196,CAN,26.51608487,7,4150,104022,,,Mikhail Youzhny,R,183,RUS,35.02258727,82,640,3-6 7-6(7) 6-4 7-5,5,R64,160,27,7,113,73,65,23,0,3,4,2,3,134,85,64,28,0,4,6
2017-540,Wimbledon,Grass,128,G,20170703,181,105077,25,,Albert Ramos,L,188,ESP,29.45927447,22,1885,126094,,,Andrey Rublev,R,,RUS,19.70157426,95,585,7-5 6-7(6) 4-6 6-3 6-4,5,R64,211,16,4,164,106,81,29,0,10,14,7,4,156,104,70,28,0,6,12
2017-540,Wimbledon,Grass,128,G,20170703,182,124116,,,Sebastian Ofner,R,,AUT,21.14168378,216,248,106058,17,,Jack Sock,R,185,USA,24.77207392,18,2335,6-3 6-4 3-6 2-6 6-2,5,R64,164,15,7,132,79,63,25,0,12,15,17,8,139,81,59,34,0,10,14
2017-540,Wimbledon,Grass,128,G,20170703,183,100644,10,,Alexander Zverev,R,198,GER,20.20260096,12,3070,126207,,,Francis Tiafoe,R,,USA,19.44969199,64,756,6-3 6-4 6-3,5,R64,93,11,4,84,55,43,17,0,1,1,11,4,76,48,36,12,0,2,6
2017-540,Wimbledon,Grass,128,G,20170703,184,105777,13,,Grigor Dimitrov,R,188,BUL,26.13278576,11,3070,104571,,,Marcos Baghdatis,R,183,CYP,32.04380561,65,745,6-3 6-2 6-1,5,R64,102,9,4,83,53,42,17,0,7,7,5,4,70,36,25,10,0,2,8
2017-540,Wimbledon,Grass,128,G,20170703,185,104534,,,Dudi Sela,R,175,ISR,32.24640657,90,615,104545,23,,John Isner,R,206,USA,32.18617385,21,1930,6-7(5) 7-6(5) 5-7 7-6(5) 6-3,5,R64,231,5,2,185,121,93,44,0,12,14,45,5,181,126,103,28,0,3,5
2017-540,Wimbledon,Grass,128,G,20170703,186,104999,27,,Mischa Zverev,L,190,GER,29.86447639,30,1396,105062,,,Mikhail Kukushkin,R,183,KAZ,29.51950719,118,465,6-1 6-2 2-6 3-6 6-4,5,R64,184,14,5,120,93,64,10,0,4,9,3,1,150,102,60,24,0,10,17
2017-540,Wimbledon,Grass,128,G,20170703,187,103819,3,,Roger Federer,R,185,SUI,35.90143737,5,5265,105583,,,Dusan Lajovic,R,180,SRB,27.00889802,79,661,7-6(0) 6-3 6-2,5,R64,90,9,2,78,47,38,25,0,3,4,3,3,87,56,32,20,0,7,11
2017-540,Wimbledon,Grass,128,G,20170703,188,106233,8,,Dominic Thiem,R,185,AUT,23.83025325,8,3895,104468,,,Gilles Simon,R,183,FRA,32.51471595,36,1095,5-7 6-4 6-2 6-4,5,R64,171,17,1,112,65,51,25,0,1,3,3,2,147,93,62,27,0,13,18
2017-540,Wimbledon,Grass,128,G,20170703,189,111577,,,Jared Donaldson,R,,USA,20.73100616,67,730,103893,32,,Paolo Lorenzi,R,183,ITA,35.54825462,33,1188,6-4 7-6(0) 6-7(0) 6-2,5,R64,184,20,3,140,80,68,29,0,5,6,7,1,136,95,67,19,0,4,8
2017-540,Wimbledon,Grass,128,G,20170703,190,103970,,,David Ferrer,R,175,ESP,35.25256674,39,1005,104327,,,Steve Darcis,R,178,BEL,33.30595483,61,831,3-0 RET,5,R64,12,0,1,12,6,5,3,0,0,0,0,1,10,3,3,1,0,3,4
2017-540,Wimbledon,Grass,128,G,20170703,191,104607,11,,Tomas Berdych,R,196,CZE,31.79192334,15,2570,105992,,,Ryan Harrison,R,183,USA,25.15537303,41,993,6-4 6-3 6-7(8) 6-3,5,R64,156,19,1,113,76,64,22,0,0,1,16,3,132,79,59,25,0,9,13
2017-540,Wimbledon,Grass,128,G,20170703,192,104792,15,,Gael Monfils,R,193,FRA,30.83641342,14,2695,106378,,,Kyle Edmund,R,,GBR,22.48323066,50,898,7-6(1) 6-4 6-4,5,R64,132,13,1,108,73,55,18,0,5,7,5,5,94,56,37,20,0,4,8
2017-540,Wimbledon,Grass,128,G,20170703,193,105173,,,Adrian Mannarino,L,183,FRA,29.01026694,51,896,105216,,,Yuichi Sugita,R,173,JPN,28.78850103,44,967,6-1 5-7 4-6 7-6(2) 6-2,5,R64,212,9,1,150,98,69,33,0,8,11,4,5,177,117,76,27,0,10,16
2017-540,Wimbledon,Grass,128,G,20170703,194,105208,,,Ernests Gulbis,R,190,LAT,28.84052019,589,50,105223,29,,Juan Martin Del Potro,R,198,ARG,28.77481177,32,1325,6-4 6-4 7-6(3),5,R64,173,25,5,100,60,49,23,0,2,3,7,2,112,69,48,24,0,7,10
2017-540,Wimbledon,Grass,128,G,20170703,195,104925,2,,Novak Djokovic,R,188,SRB,30.11635866,4,6055,106361,,,Adam Pavlasek,R,,CZE,22.73511294,136,415,6-2 6-2 6-1,5,R64,93,4,1,60,41,33,14,0,1,1,5,4,84,45,26,15,0,11,18
2017-540,Wimbledon,Grass,128,G,20170703,196,104918,1,,Andy Murray,R,190,GBR,30.13552361,1,9390,104926,28,,Fabio Fognini,R,178,ITA,30.11088296,29,1430,6-2 4-6 6-1 7-5,5,R32,159,15,7,118,76,56,21,0,7,10,3,7,102,63,42,16,0,2,9
2017-540,Wimbledon,Grass,128,G,20170703,197,105332,,,Benoit Paire,R,196,FRA,28.15331964,46,960,105668,,,Jerzy Janowicz,R,203,POL,26.63655031,141,400,6-2 7-6(3) 6-3,5,R32,102,14,5,102,63,51,24,0,7,7,4,2,81,42,33,19,0,2,5
